source_id,formal_name,lat,long,sit_prec,geo_src,lat_long_src_id,name_src,site_cat,hist_affl,state_affl,cultrl_affl_1,cultrl_affl_2,site_sgnf,mil_use,aaas,state_hiu,nga,dia,osm,coder1,coder1_date ,coder2,coder2_date ,apprv,apprv_date ,Notes1,Notes2,KHChanges,Hst 1,Hst 2,Religion,Language,Ethnicity,Governorate,FID_OLD,OBJECTID_OLD,PlyContain,PtContaine,PennContai,cat_code_old
AAASSYR01712,Ø®Ø±Ø¨Ø© Ø³Ø±Ø¬Ø¨Ù„ÙŠ,36.25,36.7166667,,OSM_Points,567062321,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1711,1712,0,0,0,1
AAASSYR01713,Ù‚ØµØ± Ø§Ù„Ø¨Ù†Ø§Øª,36.2344328,36.6804902,,OSM_Points,567062329,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1712,1713,0,0,0,1
AAASSYR01714,Ù…Ø¹Ø²,36.15,36.6666667,,OSM_Points,567062439,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1713,1714,0,0,0,1
AAASSYR01715,Ø´ÙŠØ® Ø¯Ø§ÙˆÙˆØ¯,35.95,36.6388889,,OSM_Points,567062890,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1714,1715,0,0,0,7
AAASSYR01716,Ø´ÙŠØ® Ø£Ø¨Ùˆ Ø¨ÙƒØ±,35.9916667,36.675,,OSM_Points,567062903,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1715,1716,0,0,0,7
AAASSYR01717,Ø®Ø±Ø¨Ø© ØµØ±Ø¨Ø§ÙŠØ§,36.0333333,36.900000001,,OSM_Points,567063645,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1716,1717,0,0,0,1
AAASSYR01718,Ø®Ø±Ø¨Ø© Ø³Ù†ÙŠÙ†,32.8337269,36.0682801,,OSM_Points,567095983,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1717,1718,0,0,0,1
AAASSYR01719,ÙÙ‚Ø¹ Ø§Ù„Ø®Ø±Ø¨Ø©,32.9333333,36.15,,OSM_Points,567095986,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1718,1719,0,0,0,1
AAASSYR01720,Ù…Ù„ÙŠØ­Ø§Øª Ø­Ø²Ù‚ÙŠÙ†,33.0231972,36.3215796,,OSM_Points,567096341,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1719,1720,0,0,0,1
AAASSYR01721,Ø²Ø¨ÙŠØ±,32.9666667,36.2833333,,OSM_Points,567096347,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1720,1721,0,0,0,1
AAASSYR01722,ÙƒÙ…Ø©,32.9666667003,36.3666667004,,OSM_Points,567096355,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,9999,BAD SITE - REMOVED,,,,,,,1721,1722,0,0,0,1
AAASSYR01723,Ø²Ø¨ÙŠØ±Ø©,32.9833333,36.3,,OSM_Points,567096358,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1722,1723,0,0,0,1
AAASSYR01724,Ø¨Ø±Ø¬ Ø¬Ù†ÙŠÙ†,32.9833333,36.266666701,,OSM_Points,567096370,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1723,1724,0,0,0,1
AAASSYR01725,Ø¬Ø§Ø¬,32.9,36.4166667,,OSM_Points,567096459,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1724,1725,0,0,0,1
AAASSYR01726,Ø¯ÙŠØ± Ø¯Ø§Ù…Ø§,32.973527,36.448604,,OSM_Points,567096462,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1725,1726,0,0,0,1
AAASSYR01727,Ø¬ÙˆÙˆØ§Ù†ÙŠ,32.95,36.4666667,,OSM_Points,567096467,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1726,1727,0,0,0,1
AAASSYR01728,Ø¨Ø±Ø¬ Ù†Ø¬Ø¯Ø©,33.0833333,36.3833333,,OSM_Points,567096476,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1727,1728,0,0,0,1
AAASSYR01729,Ø®Ø±Ø¨Ø© Ù‡Ù…Ù†,33.0072222,36.4463889,,OSM_Points,567096484,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1728,1729,0,0,0,1
AAASSYR01730,Ø®Ø³ÙÙŠÙ†,33.0833333,36.1166667,,OSM_Points,567096491,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1729,1730,0,0,0,1
AAASSYR01731,Ø®Ø±Ø¨Ø© Ø§Ù„Ø¨Ø§Ù‚Ø©,33.0486111,36.4861111,,OSM_Points,567096493,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1730,1731,0,0,0,1
AAASSYR01732,Ù…Ù†Ø¯Ù„,33.05,36.4833333,,OSM_Points,567096502,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1731,1732,0,0,0,1
AAASSYR01733,Ù‚Ù„Ø¹Ø© Ø§Ù„Ø³Ù…Ùƒ,33.0833333002,36.3166666996,,OSM_Points,567096509,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,9999,BAD SITE - REMOVED,,,,,,,1732,1733,0,0,0,1
AAASSYR01734,Ø§Ù„Ø³Ø±ÙŠØ©,32.95,36.1166667,,OSM_Points,567096521,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1733,1734,0,0,0,1
AAASSYR01735,Ø®Ø±Ø¨Ø© Ø³Ø­Ø±,33.0888889,36.475,,OSM_Points,567096531,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1734,1735,0,0,0,1
AAASSYR01736,Ù…Ù†Ø§Ø±Ø© Ø§Ù„Ø´Ø±ÙŠÙ,33,36.45,,OSM_Points,567096550,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1735,1736,0,0,0,1
AAASSYR01737,Ø®Ø±Ø¨Ø© Ø¯Ù‡Ù…Ø§Ù†,33.0694444,36.4527778,,OSM_Points,567096562,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1736,1737,0,0,0,1
AAASSYR01738,Ø®Ø±Ø¨Ø© Ù‡Ø§Ù…Ø§Ù†,33.0755556,36.4694444,,OSM_Points,567096578,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1737,1738,0,0,0,1
AAASSYR01739,Ø®Ø±Ø¨Ø© Ø´Ø®Ø±ÙˆØ¨,33.2,36.1666667,,OSM_Points,567097237,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1738,1739,0,0,0,1
AAASSYR01740,Ù‚ØµØ± Ø´Ø¨ÙŠØ¨,33.4166667,35.85,,OSM_Points,567097575,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1739,1740,0,0,0,1
AAASSYR01741,Ø®Ø±Ø¨Ø© Ø­Ø¨ÙŠØ´,33.7677777998,36.2583333002,,OSM_Points,567103733,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,9999,BAD SITE - REMOVED,,,,,,,1740,1741,0,0,0,1
AAASSYR01742,Ø®Ø±Ø¨Ø© Ø§Ù„Ù…ØµÙŠØ¯Ø©,33.75,36.55,,OSM_Points,567104014,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1741,1742,0,0,0,1
AAASSYR01743,Dumeir Umayyad Palace,33.6337626,36.7336208,,OSM_Points,567109011,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1742,1743,0,0,1,1
AAASSYR01744,Ù…Ù‚Ø§Ù… Ø¹Ø² Ø§Ù„Ø¯ÙŠÙ†,33.5730556003,36.9233333,,OSM_Points,567109400,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,9999,BAD SITE - REMOVED,,,,,,,1743,1744,0,0,0,7
AAASSYR01745,Ø®Ø§Ù† Ø§Ù„ØªØ±Ø§Ø¨,33.75,37.0333333,,OSM_Points,567110215,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1744,1745,0,0,0,1
AAASSYR01746,Ø®Ø±Ø¨Ø© Ø§Ù„Ø´ÙŠØ§Ø¨,33.3166667,36.3666667,,OSM_Points,567121379,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1745,1746,0,0,0,1
AAASSYR01747,Ø­ÙˆØ´ Ø§Ù„Ø¯ÙˆÙŠØ±,33.4481543743,36.4152115917,,OSM_Points,567121560,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,2,4 - Location Changed - Metro OK,,,,,,,1746,1747,0,0,0,1
AAASSYR01748,Ø§Ù„Ø´ÙŠØ® Ø¨Ø­Ø±Ø©,35.05,36.5666667,,OSM_Points,567190338,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1747,1748,0,0,0,7
AAASSYR01749,Ø§Ù„Ø´ÙŠØ® Ù…Ø­Ù…Ø¯ Ø§Ù„Ù…ÙˆØ§Ù†ÙŠ,35.0164773,36.5497509,,OSM_Points,567190936,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1748,1749,0,0,0,7
AAASSYR01750,Ø®Ø±Ø¨Ø© Ø³Ù„ÙˆÙ‰,34.9999797,36.5666696,,OSM_Points,567190943,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1749,1750,0,0,0,1
AAASSYR01751,Ø¨ØµÙŠØ±Ø©,35.0083333,36.525,,OSM_Points,567190947,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1750,1751,0,0,0,1
AAASSYR01752,Ø§Ù„Ø´ÙŠØ® Ø³Ù„Ø·Ø§Ù†,35.0333333,36.5,,OSM_Points,567191143,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1751,1752,0,0,0,7
AAASSYR01753,Ø®Ø±Ø¨Ø© Ø¨Ù„ÙŠØ¨ÙŠ,35.0166667,36.500000001,,OSM_Points,567191151,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1752,1753,0,0,0,1
AAASSYR01754,Ø§Ù„Ø´ÙŠØ® Ø£Ù… ÙØ¶Ù„,35.0000000002,36.4999999999,,OSM_Points,567191157,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,9999,BAD SITE - REMOVED,,,,,,,1753,1754,0,0,0,7
AAASSYR01755,Ø®Ø±Ø¨Ø© Ø¬Ù…Ù„,34.8666667,36.516666701,,OSM_Points,567192354,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1754,1755,0,0,0,1
AAASSYR01756,Ø±ØºØ§Ù†Ø©,34.9333333,36.4,,OSM_Points,567192368,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1755,1756,0,0,0,1
AAASSYR01757,Ø®Ø±Ø¨Ø© Ù…Ø±Ø§Ø¯ÙŠØ©,34.8833333,36.5499999999,,OSM_Points,567193154,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,9999,BAD SITE - REMOVED,,,,,,,1756,1757,0,0,0,1
AAASSYR01758,Ø®Ø±Ø¨Ø© Ø§Ù„Ø³ÙˆØ¯Ø§Ø¡,34.8,36.6333333,,OSM_Points,567193752,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1757,1758,0,0,0,1
AAASSYR01759,Ø®Ø±Ø¨Ø© Ø¨ÙˆØ²Ù„,34.9166667,36.6666667,,OSM_Points,567194852,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1758,1759,0,0,0,1
AAASSYR01760,Ø®Ø±Ø¨Ø© Ø§Ù„Ø³Ø¨ÙŠÙ„Ø©,35.1708333,36.625,,OSM_Points,567207716,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1759,1760,0,0,0,1
AAASSYR01761,Ø§Ù„Ø´ÙŠØ® Ù…Ø­Ù…Ø¯ Ø§Ù„ØµØ¨ÙŠ,35.1833333,36.6333333,,OSM_Points,567207739,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1760,1761,0,0,0,7
AAASSYR01762,Ø®Ø±Ø¨Ø© Ø§Ù„Ø³ÙˆØ¨Ù„,35.1666667,36.6166667,,OSM_Points,567207743,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1761,1762,0,0,0,1
AAASSYR01763,Ø¹Ø¨Ø¯ Ø§Ù„Ù‚Ø§Ø¯Ø±,35.1833394,36.5833389,,OSM_Points,567207762,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1762,1763,0,0,0,7
AAASSYR01764,Ø§Ù„Ø´ÙŠØ® Ø¯Ù†ÙŠØ­,35.2,36.65,,OSM_Points,567211223,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1763,1764,0,0,0,7
AAASSYR01765,Ø§Ù„Ø´ÙŠØ® Ø¨Ø§Ø¯Ø±,35.2166667,36.6,,OSM_Points,567211497,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1764,1765,0,0,0,7
AAASSYR01766,Ø®Ø±Ø¨Ø© Ø¬ÙˆØ¯Ø©,35.1999999996,36.5999999998,,OSM_Points,567211498,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,9999,BAD SITE - REMOVED,,,,,,,1765,1766,0,0,0,1
AAASSYR01767,Ø®Ø±Ø¨Ø© Ù„Ø­Ù…ÙŠØ©,35.2,36.8833333,,OSM_Points,567214099,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1766,1767,0,0,0,1
AAASSYR01768,Ø§Ù„Ø´ÙŠØ® Ù…Ø­Ù…Ø¯ Ø§Ù„Ø¹Ø¬Ù…ÙŠ,35.2,36.833333299,,OSM_Points,567214111,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1767,1768,0,0,0,7
AAASSYR01769,Ø®Ø±Ø¨Ø© Ø§Ù„Ø¬ÙˆØ²Ø©,35.1833333,36.8333333,,OSM_Points,567214127,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1768,1769,0,0,0,1
AAASSYR01770,Ø¯Ù…ÙŠØ± Ù‚Ø§Ø¨Ùˆ,36.9666667,41.85,,OSM_Points,567215096,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1769,1770,0,0,0,1
AAASSYR01771,Ø®Ø±Ø¨Ø© Ù‚Ø±Ø§Ø¬,36.8333333,40.7166667,,OSM_Points,567217292,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1770,1771,0,0,0,1
AAASSYR01772,Ø®Ø±Ø¨Ø© Ø§Ù„Ù‚Ø¨ÙŠØ¨Ø©,34.6833333,38.6166667,,OSM_Points,571143354,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1771,1772,0,0,0,1
AAASSYR01773,Ø¬Ù†ÙŠÙ†Ø©,34.6,38.6166667,,OSM_Points,571144317,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1772,1773,0,0,0,1
AAASSYR01774,Ù‚Ø¨Ø© Ø§Ù„Ø¸Ø¨ÙŠØ©,34.7,38.9,,OSM_Points,571150030,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1773,1774,0,0,0,1
AAASSYR01775,Ù‚ØµØ± Ø§Ù„Ø­ÙŠØ± Ø§Ù„ØºØ±Ø¨ÙŠ,34.3833333002,37.5999999998,,OSM_Points,571153762,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,9999,BAD SITE - REMOVED,,,,,,,1774,1775,0,0,0,1
AAASSYR01776,Ø®Ø±Ø¨Ø© Ø§Ù„Ø­Ø±ÙˆÙ‚,34.4666667,37.1875,,OSM_Points,571154822,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1775,1776,0,0,0,1
AAASSYR01777,Ø®Ø±Ø¨Ø© Ø§Ù„Ø³Ù‡Ù„Ø©,34.5375,37.2083333,,OSM_Points,571155127,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1776,1777,0,0,0,1
AAASSYR01778,Ø®Ø±Ø¨Ø© Ø§Ù„Ø¸Ø§Ù‡Ø±ÙŠØ©,34.5416667,37.1958333,,OSM_Points,571155393,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1777,1778,0,0,0,1
AAASSYR01779,Ø®Ø±Ø¨Ø© Ø¨Ù‡ÙŠØ¯Ù„Ø©,34.5041667,37.1875,,OSM_Points,571155419,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1778,1779,0,0,0,1
AAASSYR01780,Ø£Ø¨Ùˆ ÙŠØ²ÙŠØ¯ Ø§Ù„Ø¨Ø³ØªØ§Ù†ÙŠ,35.2679669,36.6169138,,OSM_Points,571171481,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1779,1780,0,0,0,7
AAASSYR01781,Ø®Ø±Ø¨Ø© Ø§Ù„Ø¬Ù…Ø§,35.2166667,36.55,,OSM_Points,571173577,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1780,1781,0,0,0,1
AAASSYR01782,Ø®Ø±Ø¨Ø© Ù…Ù†Ùˆ,35.2166667,36.5,,OSM_Points,571173578,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1781,1782,0,0,0,1
AAASSYR01783,Ù‚Ù„Ø¹Ø© Ø¬Ø±Ø¬Ø±Ø©,35.1333681,36.5500366,,OSM_Points,571174846,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1782,1783,0,0,0,1
AAASSYR01784,Ø®Ø±Ø¨Ø© Ø§Ù„Ø´Ù‡Ø§Ù„Ø©,35.1333333,36.589099,,OSM_Points,571174930,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1783,1784,0,0,0,1
AAASSYR01785,Ø®Ø±Ø¨Ø© Ø¬Ø±Ù†Ø©,35.1333333,36.6,,OSM_Points,571174935,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1784,1785,0,0,0,1
AAASSYR01786,Ø§Ù„Ø´ÙŠØ® Ù‚Ø§Ø³Ù…,35.15,36.5666667,,OSM_Points,571174937,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1785,1786,0,0,0,7
AAASSYR01787,Ø®Ø±Ø¨Ø© Ø§Ù„Ø­ÙˆÙŠØ·Ø§Øª,35.1334524,36.5334958,,OSM_Points,571174959,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1786,1787,0,0,0,1
AAASSYR01788,Ø®Ø±Ø¨Ø© Ø§Ù„Ù…Ø¹ØµØ±Ø©,35.0833333,36.5333333,,OSM_Points,571175493,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1787,1788,0,0,0,1
AAASSYR01789,Ø§Ù„Ø´ÙŠØ® Ù…Ø­Ù…Ø¯,35.0997987,36.5000492,,OSM_Points,571175499,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1788,1789,0,0,0,7
AAASSYR01790,Ø®Ø±Ø¨Ø© Ø§Ù„Ø­Ø¯Ø¨ÙŠ,35.0708333,36.516666699,,OSM_Points,571175521,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1789,1790,0,0,0,1
AAASSYR01791,ÙƒÙˆÙ…Ø§Ø±,35.0166397476,36.7851351303,,OSM_Points,571180846,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,77,4 - Location Changed - Metro Changes,,,,,,,1790,1791,0,0,0,1
AAASSYR01792,ÙƒÙØ± Ø£Ù…ÙŠÙ†,35.0166667,36.766666699,,OSM_Points,571180849,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1791,1792,0,0,0,1
AAASSYR01793,Ø§Ù„Ø¹Ø§Ù…Ø±Ø©,35.025,36.7666667,,OSM_Points,571180853,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1792,1793,0,0,0,1
AAASSYR01794,Ù‚Ø¨Ø± Ø§Ù„Ø³Øª Ù†ÙÙŠØ³Ø©,35.1,36.7833333,,OSM_Points,571184799,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1793,1794,0,0,0,7
AAASSYR01795,Ø§Ù„Ø´ÙŠØ® Ø£Ø­Ù…Ø¯,35.1166667,36.9666667,,OSM_Points,571185641,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1794,1795,0,0,0,7
AAASSYR01796,Ø§Ù„Ø´ÙŠØ® Ø¥Ø¨Ø±Ø§Ù‡ÙŠÙ…,35.1343100999,36.9340329005,,OSM_Points,571185644,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,9999,BAD SITE - REMOVED,,,,,,,1795,1796,0,0,0,7
AAASSYR01797,Ø®Ø±Ø¨Ø© Ø®Ø´ÙØ©,35.1666667,37.1,,OSM_Points,571185665,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1796,1797,0,0,0,1
AAASSYR01798,Ø´ÙŠØ® Ø³Ù†Ø¯ÙŠØ§Ù†,35.7625,36.2916667,,OSM_Points,571192312,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1797,1798,0,0,0,7
AAASSYR01799,Ø®Ø±Ø¨Ø© Ø£Ø¨Ùˆ Ø´Ù…Ø§ÙŠØ©,35.75,36.6,,OSM_Points,571192655,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1798,1799,0,0,0,1
AAASSYR01800,Ù‚ØµØ± Ø§Ù„Ø¨Ù†Ø§Øª Ø£Ø²Ø¯ÙˆØ±,35.7,36.6666667,,OSM_Points,571192660,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1799,1800,0,0,0,1
AAASSYR01801,Ø¨Ù†ÙŠ Ø£ÙŠÙˆØ¨,35.7208333,36.4833333,,OSM_Points,571192670,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1800,1801,0,0,0,7
AAASSYR01802,Ø§Ù„Ø´ÙŠØ® Ø®ÙŠØ§Ù„,35.8522575003,36.7635167005,,OSM_Points,571192684,OSM_Points,Monument,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,9999,BAD SITE - REMOVED,,,,,,,1801,1802,0,0,0,7
AAASSYR01803,Ø®Ø±Ø¨Ø© Ø§Ù„Ø³Ø¯ÙŠØ©,35.85,36.5333333,,OSM_Points,571192702,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1802,1803,0,0,0,1
AAASSYR01804,Ø®Ø±Ø¨Ø© ÙƒÙˆÙƒØ¨Ø©,35.7,36.6,,OSM_Points,571192775,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1803,1804,0,0,0,1
AAASSYR01805,Ø¬Ø¯Ø§Ø± Ø§Ù„ØºØ§Ø¨,35.7,36.7833333,,OSM_Points,571192781,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1804,1805,0,0,0,1
AAASSYR01806,Ù…Ø²ÙˆÙ‚Ø©,35.7333333,36.5666667,,OSM_Points,571192794,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1805,1806,0,0,0,1
AAASSYR01807,ÙƒÙˆØº Ø¹ÙŠÙ† ÙØ§Ø±Ø³,35.7333333,36.4333333,,OSM_Points,571192800,OSM_Points,Archaeological Site,,,,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,,,,,,,1806,1807,0,0,0,1
