state_hiu,Notes1,dia,coder1_date ,lat_long_src_id,apprv_date ,coder2_date ,mil_use,site_cat,site_sgnf,FID_OLD,hist_affl,coder1,Notes2,KHChanges,formal_name,nga,cat_code_old,cultrl_affl_1,geo_src,Governorate,name_src,sit_prec,source_id,Religion,PennContai,Ethnicity,PlyContain,PtContaine,Language,apprv,lat,aaas,long,cultrl_affl_2,osm,coder2,Hst 2,OBJECTID_OLD,Hst 1,state_affl,nearest_neighbor,nearest_neighbor_distance
, ,,31-Aug-2016,203864730,,,,Religious Site,,362,MD01,SRW001,1, ,(Mosque Sincerity) مسجد الإخلاص,,9,M014,OSM_Polygon,,OSM_Polygon,,AAASSYR00363,Sunni,0,Arab,0,0,Arabic,,34.7216910002,1,36.7082517999,,1,,,363,Modern,,AAASSYR00129,0.360943
, ,,31-Aug-2016,203929492,,,,Religious Site,,377,MD01,SRW001,1, ,"Abu Huraira Mosque, Homs",,9,M014,OSM_Polygon,Homs,OSM_Polygon,,AAASSYR00378,Sunni,0,Arab,0,0,Arabic,,34.7031134999,1,36.7105808503,,1,,,378,Modern,,OSM4272314292,0.182727
, ,,31-Aug-2016,204167949,,,,Religious Site,,410,MD01,SRW001,1, ,Gazwet Badr Mosque ,,9,M014,OSM_Polygon,,OSM_Polygon,,AAASSYR00411,Sunni,0,Arab,0,0,Arabic,,33.5334154499,1,36.3235611503,,1,,,411,Modern,,NGASYR0721,0.006786
, ,,31-Aug-2016,204284482,,,,Religious Site,,419,MD01,SRW001,1, ,مسجد زملكا الكببير Zamalka Kabber mosque,,9,M014,OSM_Polygon,,OSM_Polygon,,AAASSYR00420,Sunni,0,Arab,0,1,Arabic,,33.5260741499,1,36.3563141501,,1,,,420,Modern,,AAASSYR00771,0.187528
, ,,31-Aug-2016,204405317,,,,Religious Site,,441,MD01,SRW001,1, ,Huda Mosque,,9,M014,OSM_Polygon,,OSM_Polygon,,AAASSYR00442,Sunni,0,Arab,0,0,Arabic,,33.5030868,1,36.3282401501,,1,,,442,Modern,,AAASSYR00443,0.693321
,,,31-Aug-2016,204595244,,,,Religious Site,,500,MD01,SRW001,1, ,Qmenas Mosque ,,9,M014,OSM_Polygon,,OSM_Polygon,,AAASSYR00501,Sunni,0,Arab,0,0,Arabic,,35.8857955502,1,36.6769166505,,1,,,501,Modern,,AAASSYR00539,0.194141
, ,,31-Aug-2016,204661241,,,,Religious Site,,505,MD01,SRW001,1, ,جامع المصطفى Mustafa Mosque,,9,M014,OSM_Polygon,,OSM_Polygon,,AAASSYR00506,Sunni,0,Arab,0,0,Arabic,,35.9308568002,1,36.6437469001,,1,,,506,Modern,,SHIUSYR0708,0.295540
,,,31-Aug-2016,205077767,,,,Cemetery,,565,MD01,SRW001,1, ,Al Rawdah Cemetery,,3,M014,OSM_Polygon,,OSM_Polygon,,AAASSYR00566,Sunni,0,Arab,0,0,Arabic,,35.5155526504,1,35.8078434002,,1,,,566,Modern,,NGASYR0194,0.012119
, ,,31-Aug-2016,145080016,,,,Cemetery,,109,MD01,SRW001,0, ,Imtan Modern Cemetery,,3,M010,OSM_Polygon,,OSM_Polygon,,AAASSYR00110,,0,,0,0,,,32.40788315,1,36.824139751,,1,,,110,Modern,,AAASSYR00866,1.299350
, ,,31-Aug-2016,540422105,,,,Historic Structure,,1110,MD01,SRW001,1, ,Aleppo Bab al-Hadid Gate,,5,M014,OSM_Points,,OSM_Points,,AAASSYR01111,Islam: Sunni,1,Arab,0,0,Arabic,,36.2033462002,1,37.1672860003,,1,,Medieval - Islamic Nizaris,1111,Modern - Ba'athist Republic of Syria,,OSM540422105,0.000000
,,,31-Aug-2016,330779595,,,,Religious Site,,1074,MD01,SRW001,1, ,Bosra al-Omari Mosque,,9,MD06,OSM_Points,,OSM_Points,,AAASSYR01075,Islam: Druze,1,Arab,0,0,Arabic,,32.5214911004,1,36.4829738003,,1,,Medieval - Islamic Umayyad,1075,Modern - Ba'athist Republic of Syria,,OSM330779595,0.000000
, ,,31-Aug-2016,321322434,,,,Religious Site,,1057,MD01,SRW001,1, ,Jami Al-Huda (Damascus - Mezzeh),,9,MD07,OSM_Points,,OSM_Points,,AAASSYR01058,Islam: Alawi(?),0,Arab,0,0,Arabic,,33.4988381997,1,36.2428489005,,1,,,1058,Modern - Ba'athist Republic of Syria,,OSM321322434,0.000000
,,,31-Aug-2016,968624490,,,,Religious Site,,1329,MD01,SRW001,1, ,Latakia Yassin Mosque,,9,MD07,OSM_Points,,OSM_Points,,AAASSYR01330,Islam: Alawi(?),0,Arab,0,0,Arabic,,35.5193852004,1,35.7944803998,,1,,,1330,Modern - Ba'athist Republic of Syria,,AAASSYR01332,0.145512
, ,,31-Aug-2016,329302795,,,,Monument,,1032,MD01,SRW001,1, ,Seven Bahrat Roundabout,,7,M014,OSM_Polygon,,OSM_Polygon,,AAASSYR01033,Islam: Sunni,0,Arab,0,0,Arabic,,36.5222298001,1,37.9321533,,1,,,1033,Modern - Ba'athist Republic of Syria,,OSM4264507249,0.225517
, ,,31-Aug-2016,1336756462,,,,Religious Site,,1413,MD01,SRW001,1, ,Jāmi‘ al Īmān (Al-Iman Mosque - Damascus),,9,M014,OSM_Points,,OSM_Points,,AAASSYR01414,Islam: Sunni,0,Arab,0,0,Arabic,,33.5233286998,1,36.2998591,,1,,,1414,Modern - Ba'athist Republic of Syria,,OSM1336756462,0.000000
, ,,31-Aug-2016,1670264323,,,,Religious Site,,1471,MD01,SRW001,1, ,Jāmi‘ Sayyidunā Zakarīyā (Mosque of the Prophet Zakariya - Damascus),,9,M014,OSM_Points,,OSM_Points,,AAASSYR01472,Islam: Sunni,0,Arab,0,0,Arabic,,33.4846063998,1,36.3073190002,,1,,,1472,Modern - Ba'athist Republic of Syria,,OSM1670264323,0.000000
,,,31-Aug-2016,760DGAM2047,,,,Archaeological Site,,2593,MD01,SRW001,1, ,Jabal Rawdu (archaeology site is to the NW - coordinates are off) - Paleolithic,,1,MD07,Penn,,Penn,,AAASSYR02594,Islam: Alawi,0,Arab,0,0,Arabic,,35.5627618493,1,35.8589847094,,,,Ancient - Paleolithic,2594,Modern - Ba'thist Republic of Syria,,NGASYR4771,2.374646
,,,31-Aug-2016,572541010,,,,Archaeological Site,,1958,MD01,SRW001,1,4 - Location Changed - Metro Changes,Tell Mardikh (Ebla),,1,M014,OSM_Points,,OSM_Points,,AAASSYR01959,Islam: Sunni,0,Arab,0,0,Arabic,,35.7970712088,1,36.7982740908,,1,,Ancient Mesopotamia - Bronze Age,1959,Modern - Ba'thist Republic of Syria,,DIASYR0058,0.146527
, ,,31-Aug-2016,760SY0425,,,,Archaeological Site,,2507,MD01,SRW001,1, ,Damascus Roman Tetrapylon Gateway to Temple Peribolos,,1,M014,Penn,,Penn,,AAASSYR02508,Islam: Sunni,0,Arab,0,0,Arabic,,33.5100420001,1,36.3051779997,,,,Classical Antiquity - Roman,2508,Modern - Ba'thist Republic of Syria,,SHIUSYR0589,0.000000
, ,,31-Aug-2016,760SY0726,,,,Historic Structure,,2402,MD01,SRW001,1, ,Damascus Khan al-Haramein,,5,M014,Penn,,Penn,,AAASSYR02403,Islam: Sunni,0,Arab,0,0,Arabic,,33.5109749997,1,36.3053750001,,,,Early Modern - Ottoman Empire,2403,Modern - Ba'thist Republic of Syria,,DIASYR0422,0.000000
, ,,31-Aug-2016,760PCHC1040,,,,Religious Site,,2586,MD01,SRW001,1, ,Damascus Zawiya Saad al-Din al-Jabawi,,9,M014,Penn,,Penn,,AAASSYR02587,Islam: Sunni,0,Arab,0,0,Arabic,,33.4885970003,1,36.294953,,,,Early Modern - Ottoman Empire,2587,Modern - Ba'thist Republic of Syria,,SHIUSYR0603,0.000000
,,,31-Aug-2016,969036257,,,,Religious Site,,1334,MD01,SRW001,1, ,Jāmi‘ Şūfān (Soufan Mosque - Latakia),,9,MD07,OSM_Points,,OSM_Points,,AAASSYR01335,Islam: Alawi(?),0,Arab,0,0,Arabic,,35.5192042,1,35.7795057998,,1,,Early Modern - Ottoman Empire (mid 1800's),1335,Modern - Ba'thist Republic of Syria,,OSM969036257,0.000000
,,,31-Aug-2016,573511228,,,,Archaeological Site,,2202,MD01,SRW001,1,4 - Location Changed - Metro Changes,Daraa Tell el-Ash'ari,,1,MD06,OSM_Points,,OSM_Points,,AAASSYR02203,Islam: Druze,0,Arab,0,0,Arabic,,32.6066709822,1,36.2462237643,,1,,Medieval - Byzantine,2203,Modern - Ba'thist Republic of Syria,,NGASYR0073,0.658232
,,,31-Aug-2016,1296448335,,,,Religious Site,,1402,MD01,SRW001,1,4 - Location Changed - Metro OK,Khabab Cathedral of Our Lady of Dormition ,,9,MD09,OSM_Points,,OSM_Points,,AAASSYR01403,Christian - Greek Catholic (Melkite),0,Arab,0,0,Arabic,,33.0122435348,1,36.2789088724,,1,,Medieval - Christian,1403,Modern - Ba'thist Republic of Syria,,OSM1296448335,0.064719
, ,,31-Aug-2016,760PCHC340,,,,Historic Structure,,2496,MD01,SRW001,1, ,Damascus Khan Jaqmaq 1,,5,M014,Penn,,Penn,,AAASSYR02497,Islam: Sunni,0,Arab,0,0,Arabic,,33.5088940004,1,36.3049860001,,,,Medieval - Islamic - Mamluks,2497,Modern - Ba'thist Republic of Syria,,DIASYR0011,0.000173
,,,31-Aug-2016,2054197452,,,,Religious Site,,1551,MD01,SRW001,1, ,Latakia Al-Hussein Mosque,,9,M010,OSM_Points,,OSM_Points,,AAASSYR01552,Islam,0,Arab,0,0,Arabic,,35.5062163999,1,35.7756807004,,1,,,1552,Modern - Ba'thist Republic of Syria,,OSM2054197452,0.000000
,,,31-Aug-2016,2054197453,,,,Religious Site,,1552,MD01,SRW001,1, ,Latakia Obada Ibn Alsamet Mosque,,9,M010,OSM_Points,,OSM_Points,,AAASSYR01553,Islam,0,Arab,0,0,Arabic,,35.5184341,1,35.7811738995,,1,,,1553,Modern - Ba'thist Republic of Syria,,OSM2054197453,0.000000
,,,31-Aug-2016,572533035,,,,Archaeological Site,,1869,MD01,SRW001,1,4 - Location Changed - Metro Changes,Wadi El-A'Waj,,1,MD07,OSM_Points,,OSM_Points,,AAASSYR01870,Islam: Alawi,0,Arab,0,0,Arabic,,35.414439358,1,36.5024506252,,1,,,1870,Modern - Ba'thist Republic of Syria,,OSM572533035,2.815761
, ,,31-Aug-2016,1827089390,,,,Religious Site,,1518,MD01,SRW001,1,4 - Location Changed - Metro OK,Ø¬Ø§Ù…Ø¹ Ø§Ù„Ø¶Ø§Ø­ÙŠØ©,,9,MD07,OSM_Points,,OSM_Points,,AAASSYR01519,Islam: Alawi(?),0,Arab,0,0,Arabic,,33.5824656856,1,36.361746252,,1,,,1519,Modern - Ba'thist Republic of Syria,,OSM1827089390,0.060374
,,,31-Aug-2016,2207769155,,,,Religious Site,,1596,MD01,SRW001,1, ,Al-Hadi Mosque (Aleppo region),,9,M014,OSM_Points,,OSM_Points,,AAASSYR01597,Islam: Sunni,0,Arab,0,0,Arabic,,36.2292893999,1,37.0105709995,,1,,,1597,Modern - Ba'thist Republic of Syria,,OSM2207769155,0.000000
,,,31-Aug-2016,2605210340,,,,Religious Site,,1624,MD01,SRW001,1, ,"Aleppo Grand Mosque, Kafr Nabl",,9,M014,OSM_Points,,OSM_Points,,AAASSYR01625,Islam: Sunni,0,Arab,0,0,Arabic,,35.6133315003,1,36.5619952,,1,,,1625,Modern - Ba'thist Republic of Syria,,OSM2605210340,0.000000
, ,,31-Aug-2016,3262147396,,,,Religious Site,,1655,MD01,SRW001,1, ,Mosque - Kafr Batna (Damascus),,9,M014,OSM_Points,,OSM_Points,,AAASSYR01656,Islam: Sunni,0,Arab,0,0,Arabic,,33.5125922003,1,36.3790147996,,1,,,1656,Modern - Ba'thist Republic of Syria,,OSM3262147396,0.000000
,,,31-Aug-2016,573457542,,,,Cemetery,,2169,MD01,SRW001,1, ,Maqbarat al Halaf,,3,M014,OSM_Points,,OSM_Points,,AAASSYR02170,Islam: Sunni,0,Arab,0,0,Arabic,,34.805997794,1,40.7490724377,,1,,,2170,Modern - Ba'thist Republic of Syria,,NGASYR0176,0.057265
,,,31-Aug-2016,573515020,,,,Archaeological Site,,2231,MD01,SRW001,1,4 - Location Changed - Metro Changes,Qasr as Shabak (Damascus region),,1,M014,OSM_Points,,OSM_Points,,AAASSYR02232,Islam: Sunni,0,Arab,0,0,Arabic,,33.2224883423,1,36.7853987941,,1,,,2232,Modern - Ba'thist Republic of Syria,,NGASYR2050,0.220740
, ,,31-Aug-2016,760PCHC462,,,,Library,,2604,MD01,SRW001,1, ,Duma Public Library,,6,M014,Penn,,Penn,,AAASSYR02605,Islam: Sunni,0,Arab,0,0,Arabic,,33.5717169997,1,36.3964830003,,,,,2605,Modern - Ba'thist Republic of Syria,,DIASYR0245,0.000048
,,,31-Aug-2016,760DGAM2021,,,,Other,,2562,MD01,SRW001,1,No Changes,Hasakah Jabal Abd Al-Aziz Park,,10,M014,Penn,,Penn,,AAASSYR02563,Islam: Sunni,0,Kurds,0,0,Kurdish,,36.4237000004,1,40.3190000002,,,,,2563,Modern - Ba'thist Republic of Syria,,OSM2775076423,1.546535
,,,31-Aug-2016,573522423,,,,Archaeological Site,,2272,MD01,SRW001,1,4 - Location Changed - Metro Changes,Khirbat Dabak,,1,M014,OSM_Points,,OSM_Points,,AAASSYR02273,Islam:Sunni,0,Arab,0,0,Arabic,,34.3761553501,1,36.9129243435,,1,,,2273,Modern - Ba'thist Republic of Syria,,OSM573522423,1.649115
, ,,31-Aug-2016,1186900076,,,,Religious Site,,1369,MD01,SRW001,1, ,Damascus Mosque and Mausoleum of Sayyidah Ruqayya,,9,M015,OSM_Points,,OSM_Points,,AAASSYR01370,Islam: Shi'i,1,Arab,0,0,Arabic,,33.5133036004,1,36.3070307004,,1,,Medieval - Islamic - Umayad,1370,Modern - Ba'thist Republic of Syria - Iranian,,OSM1186900076,0.000000
, ,,31-Aug-2016,43140755,,,,Religious Site,,794,MD01,SRW001,1, ,Franciscan School Aleppo,,9,MD09,OSM_Polygon,,OSM_Polygon,,AAASSYR00795,Christian - Roman Catholic,0,Arab,0,0,Arabic,,36.2136615496,1,37.1372041001,,1,,,795,Modern – Mandate Period,,AAASSYR00247,0.203459
, ,,31-Aug-2016,171455069,,,,Religious Site,,160,MD01,SRW001,1, ,Al-Sahabeh Mosque,,9,M014,OSM_Polygon,,OSM_Polygon,,AAASSYR00161,Sunni,0,Arab,0,0,Arabic,,33.5421434998,1,36.2161232,,1,,,161,Modern – Syrian Republic ,,OSM1826776311,0.164840
, ,,31-Aug-2016,204275819,,,,Religious Site,,416,MD01,SRW001,1, , مسجد البشير(Bashir Ibrahimi Mosque),,9,M014,OSM_Polygon,,OSM_Polygon,,AAASSYR00417,Sunni,0,Arab,0,0,Arabic,,33.5406196004,1,36.3628619999,,1,,,417,Modern – Syrian Republic ,,AAASSYR00418,0.552870
, ,,31-Aug-2016,203500083,,,,Religious Site,,242,MD01,SRW001,0, ,"Greek Catholic Church of Saint Teraiza, Aleppo",,9,MD09,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00243,Greek Catholic ,0,Arab,0,0,Arabic,,36.2202166,1,37.146858151,,1,,1995,243,Modern –Ba’thist Republic of Syria ,,AAASSYR00172,0.186056
, ,,31-Aug-2016,203971312,,,,Religious Site,,382,MD01,SRW001,0, ,"Church of Saints Peter and Paul, Homs",,9,MD09,OSM_Polygon,Homs,OSM_Polygon,,AAASSYR00383,Greek Orthodox,0,Arab,0,0,Arabic,,34.74463595,1,36.6808704,,1,,,383,Modern –Ba’thist Republic of Syria ,,AAASSYR00936,0.206293
, ,,31-Aug-2016,143736982,,,,Religious Site,,108,,SRW001,0, ,Ezraa Church of St. George/ Basilica of St. George,,9,MD09,OSM_Polygon,,Penn,,AAASSYR00109,Christian-- Greek Orthodox,1,,0,0,,,32.8732714,1,36.2567292,,,,,109,,,SHIUSYR0657,0.024482
, ,,31-Aug-2016,118880966,,,,Cemetery,,100,,SRW001,0, ,Al Kafr Cemetery,,3,MD06,OSM_Polygon,,OSM_Polygon,,AAASSYR00101,Druze,0,Druze,0,0,Arabic,,32.6298838,1,36.65872795,,1,,,101,,,AAASSYR02634,0.758679
, ,,31-Aug-2016,203921389,,,,Religious Site,,371,,SRW001,2, ,"Church of Lady of Peace, Homs",,9,MD09,OSM_Polygon,Homs,OSM_Polygon,,AAASSYR00372,Greek Catholic ,0,Arab,0,0,Arabic,,34.7276998497,1,36.7190965496,,1,,,372,,,NGASYR0121,0.027849
, ,,31-Aug-2016,150493319,,,,Cemetery,,133,,SRW001,1, ,Tal Al Naser Cemetery,,3,M010,OSM_Polygon,,OSM_Polygon,,AAASSYR00134,Islam,0,Arab,0,0,Arabic,,34.7769119004,1,36.7393698008,,1,,,134,,,NGASYR2777,0.325152
, ,,31-Aug-2016,203377181,,,,Religious Site,,199,,SRW001,2, ,"Zaid bin Haritha Mosque, Bab al-Nayrab, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00200,Islam,0,Arab,0,0,Arabic,,36.1779078001,1,37.1675659498,,1,,,200,,,AAASSYR00199,0.713164
, ,,31-Aug-2016,203387086,,,,Religious Site,,200,,SRW001,2, ,"Mosque, al-Mastumah",,9,M010,OSM_Polygon,,OSM_Polygon,,AAASSYR00201,Islam,0,Arab,0,0,Arabic,,35.8744865496,1,36.6315563502,,1,,,201,,,AAASSYR00542,0.758169
, ,,31-Aug-2016,203389502,,,,Religious Site,,201,,SRW001,0, ,"(Mosque, Fardous district, Aleppo)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00202,Islam,0,Arab,0,0,Arabic,,36.18751065,1,37.1452475,,1,,,202,,,AAASSYR00204,0.163534
, ,,31-Aug-2016,203389503,,,,Religious Site,,202,,SRW001,0, ,"Virgin Mosque, Aleppo (جامع البتول)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00203,Islam,0,Arab,0,0,Arabic,,36.1852571,1,37.13552475,,1,,,203,,,AAASSYR00209,0.239463
, ,,31-Aug-2016,203389505,,,,Religious Site,,203,,SRW001,0, ,"(Mosque, Fardous district, Aleppo)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00204,Islam,0,Arab,0,0,Arabic,,36.1866208,1,37.14379825,,1,,,204,,,AAASSYR00202,0.163534
, ,,31-Aug-2016,203389508,,,,Religious Site,,204,,SRW001,0, ,"(Mosque Al Anshari Sharqi neighborhood, Aleppo)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00205,Islam,0,Arab,0,0,Arabic,,36.1819555,1,37.14317995,,1,,,205,,,AAASSYR00999,0.201394
, ,,31-Aug-2016,203389537,,,,Religious Site,,207,,SRW001,2, ,"Abu Huraira Mosque, Aleppo (جامع أبو هريرة)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00208,Islam,0,Arab,0,0,Arabic,,36.1865065502,1,37.1492504,,1,,,208,,,DIASYR0023,0.179869
, ,,31-Aug-2016,203389539,,,,Religious Site,,208,,SRW001,0, ,"(Mosque Al Ansari Mashhad neighborhood, Aleppo)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00209,Islam,0,Arab,0,0,Arabic,,36.1867996,1,37.13738655,,1,,,209,,,AAASSYR00203,0.239463
, ,,31-Aug-2016,203396524,,,,Religious Site,,212,,SRW001,0, ,"(Mosque, Aleppo)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00213,Islam,0,Arab,0,0,Arabic,,36.17933915,1,37.14620295,,1,,,213,,,AAASSYR00205,0.397789
, ,,31-Aug-2016,203396525,,,,Religious Site,,213,,SRW001,2, ,"(Mosque, As-Sukari district, Aleppo)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00214,Islam,0,Arab,0,0,Arabic,,36.1785137496,1,37.1409073997,,1,,,214,,,AAASSYR00217,0.236835
, ,,31-Aug-2016,203396527,,,,Religious Site,,214,,SRW001,0, ,"Abdullah bin Abbas Mosque, Aleppo)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00215,Islam,0,Arab,0,0,Arabic,,36.17459435,1,37.1336005,,1,,,215,,,AAASSYR00348,0.415361
, ,,31-Aug-2016,203415788,,,,Religious Site,,217,,SRW001,0, ,"Al-Bara Bin Malik Mosque, Al Ameen (جامع البراء بن مالك), Haritan",,9,M010,OSM_Polygon,,OSM_Polygon,,AAASSYR00218,Islam,0,Arab,0,0,Arabic,,36.276899,1,37.083464,,1,,,218,,,NGASYR4867,0.714041
, ,,31-Aug-2016,203426431,,,,Religious Site,,218,,SRW001,0, ,"Mosque, Maarba (مسجد معربا)",,9,M010,OSM_Polygon,,OSM_Polygon,,AAASSYR00219,Islam,0,Arab,0,0,Arabic,,33.573667,1,36.2920068,,1,,,219,,,AAASSYR00045,0.826696
, ,,31-Aug-2016,203435710,,,,Religious Site,,224,,SRW001,0, ,Aleppo Mosque Abi Yehia al-Kawakibi,,9,M010,OSM_Polygon,Aleppo,Penn,,AAASSYR00225,Islam,1,Arab,0,0,Arabic,,36.1954329,1,37.15315525,,,,,225,,,SHIUSYR0121,0.003260
, ,,31-Aug-2016,203435712,,,,Religious Site,,225,,SRW001,0, ,"Gamal Abd Al Nasser Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00226,Islam,0,Arab,0,0,Arabic,,36.1944374,1,37.1508888,,1,,,226,,,NGASYR0904,0.009031
, ,,31-Aug-2016,203436261,,,,Historic Structure,,227,,SRW001,0, ,Aleppo Khan al-Tutun al-Saghir,,5,M010,OSM_Polygon,Aleppo,Penn,,AAASSYR00228,Islam,2,Arab,0,0,Arabic,,36.1988668,1,37.15333985,,,,,228,,,SHIUSYR0209,0.006224
, ,,31-Aug-2016,203436278,,,,Religious Site,,230,,SRW001,0, ,Aleppo al-Ahmadiya/Chalabi Madrasa,,9,M010,OSM_Polygon,Aleppo,Penn,,AAASSYR00231,Islam,1,Arab,0,0,Arabic,,36.1985129,1,37.1550562,,,,,231,,,SHIUSYR0072,0.006610
, ,,31-Aug-2016,203436454,,,,Religious Site,,231,,SRW001,0, ,"Hudhayfah ibn al-Yaman Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00232,Islam,0,Arab,0,0,Arabic,,36.19748485,1,37.13914655,,1,,,232,,,AAASSYR01025,0.190761
, ,,31-Aug-2016,203462086,,,,Religious Site,,232,,SRW001,0, ,"Salam Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00233,Islam,0,Arab,0,0,Arabic,,36.2058974,1,37.13699645,,1,,,233,,,AAASSYR00236,0.244297
, ,,31-Aug-2016,203462091,,,,Religious Site,,234,,SRW001,0, ,"Al Siddiq Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00235,Islam,0,Arab,0,0,Arabic,,36.20713635,1,37.14377235,,1,,,235,,,AAASSYR00939,0.096161
, ,,31-Aug-2016,203462092,,,,Religious Site,,235,,SRW001,0, ,"Fatih Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00236,Islam,0,Arab,0,0,Arabic,,36.2080568,1,37.13752585,,1,,,236,,,NGASYR0979,0.178801
, ,,31-Aug-2016,203466285,,,,Religious Site,,236,,SRW001,0, ,"Usama bin Zaid Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00237,Islam,0,Arab,0,0,Arabic,,36.20748145,1,37.16539415,,1,,,237,,,AAASSYR02459,0.206396
, ,,31-Aug-2016,203467553,,,,Religious Site,,239,,SRW001,0, ,"Mosque, Aleppo (جامع البادنجكي)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00240,Islam,0,Arab,0,0,Arabic,,36.1930778,1,37.17354785,,1,,,240,,,AAASSYR00051,0.072208
, ,,31-Aug-2016,203496008,,,,Religious Site,,240,,SRW001,0, ,"Mosque, Duwayr al-Zeytoun",,9,M010,OSM_Polygon,,OSM_Polygon,,AAASSYR00241,Islam,0,Arab,0,0,Arabic,,36.33108045,1,37.146944601,,1,,,241,,,OSM3707168993,5.727980
, ,,31-Aug-2016,203504520,,,,Religious Site,,246,,SRW001,0, ,"Sabil Mosque, Aleppo (جامع السبيل)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00247,Islam,0,Arab,0,0,Arabic,,36.21188465,1,37.1377623,,1,,,247,,,AAASSYR00795,0.203459
, ,,31-Aug-2016,203512024,,,,Religious Site,,247,,SRW001,0, ,"Al-Sa'ad Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00248,Islam,0,Arab,0,0,Arabic,,36.2065588,1,37.11248885,,1,,,248,,,OSM4339554495,0.205174
, ,,31-Aug-2016,203515194,,,,Religious Site,,249,,SRW001,0, ,"Badr Mosque, Aleppo (جامع اهل بدر)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00250,Islam,0,Arab,0,0,Arabic,,36.20225085,1,37.1175205,,1,,,250,,,AAASSYR01026,0.143364
, ,,31-Aug-2016,203515219,,,,Religious Site,,252,,SRW001,0, ,"Anwar Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00253,Islam,0,Arab,0,0,Arabic,,36.2055488,1,37.1293816,,1,,,253,,,AAASSYR01527,0.298376
, ,,31-Aug-2016,203521859,,,,Religious Site,,253,,SRW001,0, ,"Imam Bukhari Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00254,Islam,0,Arab,0,0,Arabic,,36.2234909,1,37.1139071,,1,,,254,,,AAASSYR00303,0.347480
, ,,31-Aug-2016,203521862,,,,Religious Site,,255,,SRW001,0, ,"A'esha? / Radwan? Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00256,Islam,0,Arab,0,0,Arabic,,36.2153697,1,37.11896875,,1,,,256,,,OSM4565359789,0.352534
, ,,31-Aug-2016,203546664,,,,Religious Site,,256,,SRW001,0, ,"Maysaloun Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00257,Islam,0,Arab,0,1,Arabic,,36.21235,1,37.1642462,,1,,,257,,,OSM335392128,0.004973
, ,,31-Aug-2016,203546672,,,,Religious Site,,257,,SRW001,0, ,"Holy Mosque, Aleppo (جامع القران)",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00258,Islam,0,Arab,0,0,Arabic,,36.2158693,1,37.174754,,1,,,258,,,AAASSYR00266,0.534558
, ,,31-Aug-2016,203546687,,,,Religious Site,,258,,SRW001,0, ,"Ali and Hamadiyah Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00259,Islam,0,Arab,0,0,Arabic,,36.21033125,1,37.15810665,,1,,,259,,,AAASSYR00690,0.204028
, ,,31-Aug-2016,203554367,,,,Religious Site,,260,,SRW001,0, ,"Hassan Mosque, Aleppo",,9,M010,OSM_Polygon,Aleppo,OSM_Polygon,,AAASSYR00261,Islam,0,Arab,0,0,Arabic,,36.2265539,1,37.160133,,1,,,261,,,AAASSYR00068,0.093152
